total_images,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,city_centers_nearest,parks_around3000,ponds_around3000,airports_around30000,publishing_year,publishing_month,is_spb
11,9290000.0,104.3,4,3.0,5,75.4,3,False,False,False,8.4,0,8328.0,0,0,True,2018,10,True
20,16650000.0,97.7,3,3.0,11,56.4,10,False,False,False,17.0,1,16825.0,1,2,True,2018,10,True
9,2540000.0,24.0,1,2.65,22,18.0,8,False,False,False,9.1,0,13096.5,0,0,False,2018,10,False
13,5500000.0,86.8,4,2.55,10,55.9,3,False,False,False,11.8,0,22010.0,0,2,True,2018,10,True
11,12980000.0,115.3,4,2.82,20,64.1,15,False,False,False,14.7,4,11903.0,1,0,False,2018,10,True
17,4600000.0,38.2,1,2.65,21,17.0,6,False,False,False,8.08,0,16398.0,0,1,True,2018,10,True
8,5499000.0,80.0,2,2.65,3,28.0,2,False,False,False,14.0,0,13096.5,0,0,False,2018,10,False
6,4900000.0,122.0,5,2.6,6,65.6,5,False,False,False,12.0,2,13096.5,0,0,False,2018,10,False
20,3750000.0,47.0,2,2.5,9,27.0,4,False,False,False,10.0,2,13096.5,0,0,False,2018,10,False
11,1550000.0,49.0,2,2.5,5,27.0,1,False,False,False,9.2,0,13096.5,0,0,False,2018,10,False
10,6300000.0,66.2,3,2.65,16,42.6,14,False,False,False,10.6,0,11340.0,2,1,True,2018,10,True
14,3100000.0,33.3,1,2.6,14,18.0,6,False,False,False,8.0,1,12966.0,0,0,False,2018,10,True
11,3800000.0,38.1,1,2.65,16,15.8,16,False,False,False,11.2,0,13096.5,0,0,False,2018,10,False
10,3800000.0,33.4,1,2.55,9,17.5,9,False,False,False,7.8,1,16285.0,0,0,False,2018,10,True
15,6500000.0,55.0,1,2.77,16,25.0,12,False,False,False,12.0,0,12489.0,0,0,False,2018,10,True
8,5500000.0,47.0,1,2.8,24,22.0,16,False,False,False,13.0,0,16921.0,0,0,False,2018,10,True
8,3300000.0,34.2,1,2.65,27,17.5,14,False,False,False,9.0,1,13096.5,0,0,False,2018,10,False
14,5150000.0,57.0,3,2.5,9,38.99,3,False,False,False,7.0,0,14657.0,0,0,False,2018,10,True
4,7090000.0,56.13,2,2.65,25,30.0,19,False,False,False,11.55,1,13330.0,1,0,True,2018,10,True
16,8800000.0,89.0,3,3.0,5,63.9,2,False,False,False,9.2,0,9283.0,0,1,False,2018,10,True
12,5550000.0,41.5,2,2.5,5,27.3,2,False,False,False,5.7,0,8126.0,1,0,True,2018,10,True
4,1800000.0,42.6,2,2.55,4,29.8,3,False,False,False,5.2,0,13096.5,0,0,False,2018,10,False
11,3550000.0,30.6,1,2.51,9,15.6,5,False,False,False,8.0,0,9841.0,1,0,False,2018,10,True
9,3520000.0,51.0,2,2.55,14,24.5,5,False,False,False,13.5,1,22941.0,0,2,True,2018,10,True
0,5100000.0,58.4,3,2.6,9,38.8,1,False,False,False,7.4,0,13827.0,0,0,False,2018,10,True
12,9640000.0,61.5,3,2.65,6,44.0,4,False,False,False,12.0,0,4734.0,2,1,True,2018,10,True
13,3580000.0,40.0,1,2.65,25,16.5,4,False,False,False,10.5,0,21340.0,0,1,False,2018,10,True
10,2800000.0,30.2,1,2.5,5,17.0,3,False,False,False,6.0,1,49542.0,2,2,False,2018,10,False
10,4090000.0,45.0,2,2.65,4,27.0,4,False,False,False,7.0,0,13096.5,0,0,False,2018,10,False
3,6500000.0,90.0,3,2.76,9,57.0,3,False,False,False,11.0,0,13096.5,0,0,False,2018,10,False
16,5600000.0,71.1,3,2.65,5,42.0,3,False,False,False,8.2,0,13096.5,0,0,False,2018,10,False
10,5599725.0,56.85,3,2.65,5,29.0,2,False,False,False,9.1,0,25866.0,1,1,False,2018,10,True
10,2450000.0,37.0,1,2.65,10,14.5,10,False,False,False,11.0,0,13096.5,0,0,False,2018,10,False
6,15120000.0,76.0,2,2.7,6,40.0,4,False,False,False,17.0,2,5038.0,0,0,True,2018,10,True
14,4200000.0,61.0,3,2.5,5,46.0,2,False,False,False,6.0,0,14334.0,1,0,True,2018,10,True
11,8980000.0,84.7,3,2.6,14,52.4,8,False,False,False,13.1,2,13913.0,0,0,True,2018,10,True
12,10000000.0,85.2,3,3.25,6,51.9,4,False,False,False,10.2,0,4299.0,1,0,True,2018,10,True
3,3210440.0,35.4,1,2.65,27,15.43,1,False,False,False,10.3,0,13096.5,0,0,False,2018,10,False
10,4448520.0,54.92,2,2.65,5,27.0,1,False,False,False,9.1,0,25866.0,1,1,False,2018,10,True
19,12000000.0,91.8,3,2.8,20,68.0,6,False,False,False,19.0,0,8672.0,1,0,False,2018,10,True
10,2250000.0,53.0,2,2.5,5,31.0,3,False,False,False,9.0,0,13096.5,0,0,False,2018,10,False
10,4100000.0,45.8,2,2.5,9,29.9,7,False,False,False,7.2,1,14037.0,1,1,True,2018,10,True
4,6500000.0,60.0,3,2.55,12,36.9,1,False,False,False,7.9,2,8356.0,1,2,True,2018,10,True
20,5350000.0,65.2,3,2.65,9,40.0,4,False,False,False,8.5,0,13096.5,0,0,False,2018,10,False
20,7580000.0,70.0,2,2.64,17,45.0,13,False,False,False,14.0,1,14784.0,0,2,False,2018,10,True
15,5750000.0,50.5,2,2.65,10,30.0,2,False,False,False,8.5,0,11120.0,2,1,True,2018,10,True
19,9500000.0,63.0,2,2.65,21,35.0,12,False,False,False,12.0,2,14847.0,0,0,True,2018,10,True
5,3100000.0,30.0,1,2.65,5,16.0,4,False,False,False,6.0,0,14546.0,0,0,True,2018,10,True
5,4250000.0,38.0,1,2.65,24,15.0,17,False,False,False,9.0,2,13783.0,0,1,False,2018,10,True
8,8500000.0,58.8,2,3.13,5,46.0,3,False,False,False,6.6,0,5877.0,1,0,True,2018,10,True
10,4150000.0,44.0,2,2.5,5,27.0,4,False,False,False,5.0,1,29325.0,1,1,True,2018,10,False
12,4090000.0,31.0,1,2.65,5,20.0,2,False,False,False,6.0,0,6218.0,0,1,False,2018,10,True
11,3900000.0,35.4,1,2.65,12,20.8,9,False,False,False,6.5,0,12297.0,1,1,True,2018,10,True
8,1070000.0,32.4,1,2.65,5,17.0,4,False,False,False,6.0,1,13096.5,0,0,False,2018,10,False
5,3200000.0,46.0,1,2.7,9,15.0,2,False,False,False,10.0,0,13096.5,0,0,False,2018,10,False
10,6400000.0,39.0,1,2.8,24,26.0,23,False,False,False,10.0,0,13277.0,0,0,True,2018,10,True
20,1700000.0,33.5,1,2.65,4,16.1,3,False,False,False,8.7,0,13096.5,0,0,False,2018,10,False
12,2600000.0,40.5,1,2.5,9,17.0,1,False,False,False,9.1,2,13096.5,0,0,False,2018,10,False
10,6200000.0,51.8,2,2.65,12,30.0,8,False,False,False,10.0,0,11357.0,0,0,False,2018,10,True
20,4195000.0,38.5,1,2.65,16,20.1,4,False,False,False,10.3,2,13096.5,0,0,False,2018,10,False
10,5199000.0,36.0,1,2.65,26,30.0,22,False,False,False,9.1,1,14883.0,1,1,False,2018,10,True
5,2650000.0,60.0,3,2.55,5,41.8,3,False,False,False,6.1,1,13096.5,0,0,False,2018,10,False
11,8700000.0,75.5,3,2.65,12,44.5,5,False,False,False,10.0,0,6969.0,0,1,True,2018,10,True
11,2750000.0,38.0,1,2.65,8,30.0,6,False,False,False,11.0,2,13096.5,0,0,False,2018,10,False
11,2370000.0,34.5,1,2.65,4,18.0,3,False,False,False,9.0,1,13096.5,0,0,False,2018,10,False
17,3850000.0,35.0,1,2.5,16,19.1,6,False,False,False,8.2,0,9574.0,1,1,False,2018,10,True
20,8900000.0,110.0,5,2.6,9,69.8,8,False,False,False,15.3,3,14447.0,0,0,False,2018,10,True
10,4180000.0,55.0,2,2.65,9,32.0,8,False,False,False,8.0,0,49373.0,1,0,False,2018,10,False
9,3600000.0,41.1,3,2.65,5,31.0,3,False,False,False,5.5,0,11861.0,0,0,True,2018,10,True
5,4200000.0,45.0,2,2.55,9,27.0,5,False,False,False,7.0,0,12547.0,0,0,True,2018,10,True
20,8500000.0,90.2,3,2.65,17,47.7,16,False,False,False,20.0,1,15882.0,1,3,False,2018,10,True
7,4300000.0,56.1,3,2.65,5,40.9,1,False,False,False,5.1,0,12234.0,1,0,False,2018,10,True
15,7200000.0,75.0,3,2.7,14,46.0,4,False,False,False,11.0,1,12217.0,0,0,False,2018,10,True
8,2700000.0,36.4,1,2.5,9,19.8,8,False,False,False,7.4,0,13096.5,0,0,False,2018,10,False
16,2900000.0,31.0,1,2.65,24,15.0,17,False,False,False,8.5,0,13096.5,0,0,False,2018,10,False
2,2799900.0,41.0,1,2.65,19,17.0,14,False,False,False,9.0,0,15186.0,0,0,False,2018,10,True
3,6225832.0,57.8,2,2.65,25,30.0,1,False,False,False,11.12,0,10898.0,0,0,False,2018,10,True
18,3680000.0,48.6,2,2.65,5,27.4,2,False,False,False,8.0,0,25278.0,0,0,True,2018,10,True
9,1200000.0,47.2,2,2.5,5,32.8,3,False,False,False,5.3,0,13096.5,0,0,False,2018,10,False
14,3750000.0,64.6,2,2.7,9,35.5,7,False,False,False,10.0,0,13096.5,0,0,False,2018,10,False
19,6800000.0,58.4,2,3.0,5,34.2,2,False,False,False,9.9,0,15143.0,3,1,True,2018,10,True
4,3490000.0,31.0,1,2.65,16,14.0,6,False,False,False,7.0,0,12244.0,0,0,True,2018,10,True
6,4300000.0,46.0,2,2.5,5,30.8,3,False,False,False,6.3,1,8551.0,0,1,True,2018,10,True
12,16300000.0,74.6,2,2.8,12,38.2,11,False,False,False,12.0,0,10720.0,1,3,False,2018,10,True
8,4500000.0,51.5,2,2.5,9,30.5,9,False,False,False,7.5,2,14281.0,0,1,False,2018,10,True
12,4400000.0,60.0,2,2.65,18,33.0,9,False,False,False,9.1,0,14915.0,0,0,False,2018,10,True
10,5050000.0,52.0,1,2.66,12,19.9,12,False,False,False,18.0,0,17290.0,0,0,True,2018,10,True
11,3990000.0,31.5,1,2.65,25,16.0,6,False,False,False,8.2,2,19717.0,0,1,True,2018,10,False
15,4650000.0,51.0,2,2.5,9,31.6,5,False,False,False,6.0,1,14931.0,0,0,False,2018,10,True
1,5700000.0,63.0,3,2.6,9,42.0,9,False,False,False,9.0,0,13889.0,1,2,True,2018,10,True
13,3220000.0,42.3,2,2.5,3,27.3,1,False,False,False,5.0,0,31072.0,3,0,False,2018,10,False
5,1150000.0,41.7,2,2.65,4,27.0,4,False,False,False,6.0,0,13096.5,0,0,False,2018,10,False
1,4500000.0,71.7,3,2.65,9,45.3,3,False,False,False,9.76,0,13096.5,0,0,False,2018,10,False
15,9390000.0,68.0,2,3.0,24,35.0,10,False,False,False,11.0,1,8913.0,0,0,False,2018,10,True
20,9700000.0,75.0,2,2.8,15,18.2,7,False,False,False,15.0,0,15573.0,0,0,False,2018,10,True
10,2700000.0,43.0,2,2.5,3,30.0,3,False,False,False,6.0,0,34831.0,0,2,True,2018,10,False
14,9000000.0,71.0,4,2.65,5,36.0,4,False,False,False,7.0,0,1226.0,1,3,True,2018,10,True
7,4800000.0,39.0,1,2.65,25,17.0,2,False,False,False,10.0,1,9719.0,0,0,False,2018,10,True
7,6190000.0,65.0,2,2.65,9,39.0,8,False,False,False,7.0,1,14470.0,0,0,True,2018,10,True
9,3300000.0,33.7,1,2.75,25,16.2,10,False,False,False,10.5,0,25406.0,0,1,True,2018,10,True
9,3580000.0,49.0,3,2.55,5,34.3,1,False,False,False,7.2,0,16150.0,0,0,False,2018,10,True
19,4450000.0,28.0,1,2.5,5,15.0,3,False,False,False,6.0,1,6618.0,1,2,True,2018,10,True
3,6900000.0,82.4,3,3.6,4,59.3,3,False,False,False,8.8,0,5469.0,2,1,True,2018,10,True
3,3000000.0,39.0,1,2.65,17,15.5,11,False,False,False,10.0,2,13096.5,0,0,False,2018,10,False
11,4550000.0,45.0,2,2.65,5,30.3,4,False,False,False,7.0,0,13727.0,1,0,True,2018,10,True
8,2650000.0,42.9,2,2.5,5,27.0,3,False,False,False,6.0,0,13096.5,0,0,False,2018,10,False
10,4974820.0,50.2,2,2.65,5,23.0,2,False,False,False,9.1,0,25866.0,1,1,False,2018,10,True
7,3800000.0,38.0,1,2.65,16,18.0,8,False,False,False,11.0,0,13096.5,0,0,False,2018,10,False
13,6180000.0,80.0,3,2.65,10,42.0,2,False,False,False,14.0,0,13096.5,0,0,False,2018,10,False
20,8000000.0,38.7,1,2.75,10,14.4,4,False,False,False,10.7,0,5908.0,1,2,True,2018,10,True
12,16500000.0,125.3,4,3.0,5,68.0,4,False,False,False,14.5,0,4056.0,1,1,True,2018,10,True
10,5500000.0,57.5,2,3.0,3,33.0,1,False,False,False,8.0,0,31533.0,1,1,True,2018,10,False
7,3690000.0,36.0,1,2.7,27,19.0,18,False,False,False,8.0,0,22710.0,0,1,True,2018,10,True
20,5000000.0,73.0,3,2.55,10,43.5,1,False,False,False,8.6,0,13096.5,0,0,False,2018,10,False
10,5900000.0,74.6,3,2.65,10,44.3,9,False,False,False,8.4,0,13096.5,0,0,False,2018,10,False
5,3900000.0,47.05,1,2.65,18,22.8,14,False,False,False,9.6,1,18465.0,0,0,True,2018,10,False
20,2950000.0,40.0,1,2.65,13,13.1,11,False,False,False,12.4,0,13096.5,0,0,False,2018,10,False
10,1350000.0,71.0,3,2.65,5,42.0,3,False,False,False,8.0,0,13096.5,0,0,False,2018,10,False
6,2900000.0,62.0,3,2.5,5,45.0,3,False,False,False,5.0,0,13096.5,0,0,False,2018,10,False
4,9635328.0,76.8,1,2.8,3,30.0,3,True,False,False,9.1,0,20802.0,0,1,False,2018,10,True
9,4000000.0,45.7,2,2.5,9,28.2,5,False,False,False,8.2,1,10889.0,1,0,False,2018,10,True
15,17000000.0,104.0,3,2.8,16,60.0,8,False,False,False,14.4,2,8005.0,0,2,False,2018,10,True
8,4480000.0,44.4,2,2.55,5,30.0,3,False,False,False,6.5,0,17243.0,0,0,False,2018,10,True
3,6864000.0,95.0,6,2.5,15,75.0,3,False,False,False,13.0,0,10680.0,0,2,True,2018,10,True
20,6000000.0,40.2,1,2.65,6,16.8,4,False,False,False,12.3,0,16257.0,1,0,False,2018,10,True
12,4777000.0,45.0,2,2.65,5,27.3,1,False,False,False,7.2,0,14962.0,1,1,False,2018,10,True
10,6200000.0,89.62,4,2.52,5,66.3,1,False,False,False,5.44,0,11750.0,1,1,True,2018,10,True
15,5050000.0,64.0,3,2.5,9,43.0,9,False,False,False,10.0,1,13096.5,0,0,False,2018,10,False
4,2170000.0,25.33,1,2.65,19,18.04,10,False,False,False,9.1,0,13096.5,0,0,False,2018,10,False
14,5800000.0,60.0,3,2.52,9,37.5,6,False,False,False,7.0,0,13878.0,1,0,False,2018,10,True
10,11500000.0,90.0,3,2.65,16,64.6,14,False,False,False,17.0,0,16722.0,3,2,True,2018,10,True
8,4300000.0,44.6,2,2.55,9,27.5,1,False,False,False,7.2,0,12639.0,0,0,True,2018,10,True
5,6260000.0,72.9,3,2.65,9,30.0,1,False,False,False,9.1,0,10672.0,1,0,False,2018,10,True
16,3050000.0,37.0,1,2.6,5,27.0,4,False,False,False,9.0,0,13096.5,0,0,False,2018,10,False
18,6300000.0,63.0,2,2.65,23,34.0,15,False,False,False,8.1,0,17634.0,0,1,True,2018,10,True
20,5900000.0,60.0,2,2.6,28,30.0,22,False,False,False,10.0,0,19603.0,0,0,False,2018,10,False
10,4626540.0,41.16,1,2.65,13,30.0,1,False,False,False,9.91,0,12158.0,0,0,False,2018,10,True
10,5142565.0,54.65,2,2.65,5,26.0,3,False,False,False,9.1,0,25866.0,1,1,False,2018,10,True
9,4830000.0,44.2,2,2.65,7,28.0,3,False,False,False,6.0,0,8462.0,0,1,False,2018,10,True
13,8300000.0,55.4,2,2.65,5,20.4,4,False,False,False,21.4,0,4982.0,0,1,True,2018,10,True
20,4850000.0,43.0,1,2.7,12,17.0,8,False,False,False,13.0,2,13375.0,1,1,True,2018,10,True
13,8100000.0,76.0,3,2.65,14,44.5,6,False,False,False,10.0,0,6642.0,0,3,True,2018,10,True
6,5250000.0,37.9,1,2.56,26,15.6,23,False,False,False,10.3,2,18057.0,0,0,False,2018,10,False
10,7300000.0,67.2,3,2.65,6,41.7,3,False,False,False,8.2,2,12995.0,0,0,False,2018,10,True
20,7000000.0,69.3,3,2.97,17,40.0,13,False,False,False,11.4,1,14480.0,0,1,False,2018,10,True
18,6600000.0,40.7,1,2.7,16,16.0,13,False,False,False,14.3,0,11925.0,0,2,False,2018,10,True
6,4640000.0,57.5,2,2.65,19,32.1,19,False,False,False,8.7,2,15186.0,0,0,False,2018,10,True
1,4746000.0,79.1,2,2.8,9,43.2,4,False,False,False,14.4,0,13096.5,0,0,False,2018,10,False
17,3500000.0,39.0,1,2.64,9,20.1,8,False,False,False,10.7,2,16219.0,1,2,True,2018,10,True
19,3250000.0,32.7,1,2.5,15,18.0,4,False,False,False,6.0,0,17053.0,0,0,False,2018,10,True
5,2980000.0,33.0,1,2.6,9,17.5,7,False,False,False,6.3,0,16105.0,0,0,False,2018,10,True
0,8000000.0,67.4,2,2.75,4,39.0,4,False,False,False,16.0,0,33906.0,1,2,True,2018,10,False
14,5810000.0,44.7,1,2.74,25,16.1,17,False,False,False,13.0,0,15032.0,0,0,False,2018,10,True
11,3900000.0,40.0,1,2.65,9,18.0,8,False,False,False,10.0,2,16865.0,1,1,True,2018,10,True
13,3800000.0,45.4,2,2.65,5,29.8,3,False,False,False,7.0,0,14732.0,0,1,True,2018,10,True
7,3100000.0,32.0,1,2.65,5,17.0,1,False,False,False,6.0,0,10130.0,1,0,False,2018,10,True
20,4600000.0,43.7,2,2.5,12,28.8,4,False,False,False,6.4,0,9625.0,1,0,False,2018,10,True
20,3950000.0,39.5,1,2.65,9,18.1,5,False,False,False,9.0,0,16865.0,1,1,True,2018,10,True
3,4190000.0,45.8,2,2.5,5,28.9,5,False,False,False,6.3,0,14936.0,0,0,False,2018,10,True
11,4500000.0,32.3,1,2.55,9,17.9,3,False,False,False,6.0,0,10332.0,0,1,True,2018,10,True
10,4600000.0,48.0,1,2.65,24,18.0,10,False,False,False,10.0,0,14528.0,0,0,False,2018,10,True
4,3650000.0,35.7,1,2.6,9,18.1,8,False,False,False,7.1,1,11034.0,1,0,True,2018,10,True
19,3700000.0,34.0,1,2.6,5,17.7,5,False,False,False,7.8,1,11702.0,2,0,True,2018,10,True
7,1600000.0,44.0,2,2.5,5,28.8,5,False,False,False,6.0,1,13096.5,0,0,False,2018,10,False
9,2700000.0,30.0,1,2.65,9,16.0,7,False,False,False,7.0,0,32277.0,0,0,True,2018,10,False
14,2890000.0,48.0,2,2.5,5,29.0,3,False,False,False,7.5,2,13096.5,0,0,False,2018,10,False
10,3350000.0,45.2,2,2.52,5,28.1,4,False,False,False,6.0,1,28958.0,0,0,True,2018,10,False
0,1850000.0,32.0,1,2.65,5,18.0,2,False,False,False,5.5,1,13096.5,0,0,False,2018,10,False
17,5800000.0,37.2,1,2.5,9,17.0,5,False,False,False,8.0,1,8294.0,1,1,False,2018,10,True
15,3900000.0,33.5,1,2.6,9,20.5,5,False,False,False,6.0,0,6061.0,1,1,True,2018,10,True
2,3500000.0,43.9,1,2.7,16,18.2,1,False,False,False,11.6,0,16028.0,1,2,True,2018,10,True
20,6300000.0,77.3,3,2.65,4,53.0,1,False,False,False,7.0,0,32983.0,1,0,True,2018,10,False
14,5200000.0,80.0,3,2.65,9,47.5,2,False,False,False,12.6,0,31095.0,0,0,True,2018,10,False
10,4290000.0,45.0,2,2.5,5,29.0,2,False,False,False,9.1,1,8606.0,0,1,False,2018,10,True
5,7300000.0,100.9,5,2.55,10,62.5,1,False,False,False,15.7,0,11841.0,2,0,False,2018,10,True
20,1250000.0,65.0,3,2.5,5,38.0,4,False,False,False,5.8,0,13096.5,0,0,False,2018,10,False
4,5700000.0,58.64,1,2.65,27,28.7,16,False,False,False,10.2,0,20353.0,0,0,False,2018,10,False
20,6700000.0,54.3,2,2.5,9,29.0,2,False,False,False,7.0,0,15103.0,1,1,False,2018,10,True
4,3830000.0,37.38,1,2.65,27,14.6,23,False,False,False,10.5,0,24056.0,0,1,True,2018,10,True
9,3500000.0,30.0,1,2.6,9,16.0,8,False,False,False,7.0,0,12138.0,1,1,True,2018,10,True
2,6150000.0,66.9,2,3.0,5,35.7,2,False,False,False,13.1,0,4686.0,1,0,False,2018,10,True
5,2800000.0,46.0,2,2.65,18,28.0,4,False,False,False,10.0,0,13096.5,0,0,False,2018,10,False
10,4650000.0,42.5,1,2.65,9,18.0,7,False,False,False,12.0,2,12944.0,0,0,False,2018,10,True
13,9500000.0,69.2,2,2.75,23,36.0,18,False,False,False,12.0,0,15561.0,0,1,False,2018,10,True
6,5800000.0,51.7,1,2.65,16,29.9,3,False,False,False,7.7,2,13168.0,1,1,False,2018,10,True
16,14500000.0,87.0,3,2.7,16,32.0,15,False,False,False,12.6,0,12289.0,1,1,True,2018,10,True
12,3560000.0,34.0,1,2.5,9,28.0,3,False,False,False,9.1,1,14153.0,1,2,True,2018,10,True
12,5450000.0,62.0,2,2.8,20,38.0,15,False,False,False,11.0,1,17829.0,0,0,True,2018,10,False
20,5690000.0,59.6,3,2.55,9,42.8,2,False,False,False,6.0,2,18172.0,0,0,False,2018,10,True
3,4950000.0,55.1,2,2.65,9,32.0,8,False,False,False,9.0,0,21748.0,0,1,True,2018,10,True
20,4950000.0,41.6,2,2.5,7,25.7,4,False,False,False,5.7,1,12252.0,0,0,False,2018,10,True
6,3400000.0,33.0,1,2.5,9,18.0,9,False,False,False,6.5,0,16769.0,0,1,False,2018,10,True
15,7285000.0,59.6,2,2.95,7,36.0,2,False,False,False,11.05,1,19028.0,1,1,False,2018,10,True
8,5300000.0,66.2,3,2.65,16,45.2,3,False,False,False,10.6,1,20644.0,0,2,True,2018,10,True
6,3750000.0,78.9,3,2.5,10,43.9,9,False,False,False,10.2,5,13096.5,0,0,False,2018,10,False
6,4522000.0,55.84,2,2.6,9,27.380001,8,False,False,False,10.0,1,13096.5,0,0,False,2018,10,False
20,8810000.0,67.0,2,2.65,16,28.3,11,False,False,False,9.7,5,11638.0,0,1,True,2018,10,True
6,1200000.0,31.0,1,2.5,5,17.0,5,False,False,False,6.0,0,13096.5,0,0,False,2018,10,False
20,8000000.0,62.0,3,2.65,6,34.8,4,False,False,False,10.3,0,3388.0,3,1,True,2018,10,True
10,1800000.0,79.5,3,2.65,3,55.0,3,False,False,False,9.0,0,13096.5,0,0,False,2018,10,False
16,6900000.0,79.0,3,2.67,12,46.5,12,False,False,False,15.0,0,21388.0,0,1,True,2018,10,True
5,4450000.0,37.5,1,2.65,16,19.4,10,False,False,False,9.8,0,14579.0,0,2,False,2018,10,True
8,9994000.0,80.8,3,3.3,5,52.3,4,False,False,False,16.0,0,3832.0,0,1,True,2018,10,True
8,6695000.0,58.0,2,2.65,6,54.0,6,False,False,False,9.1,0,5347.0,2,3,False,2018,10,True
6,4680000.0,43.0,1,2.5,5,18.0,5,False,False,False,14.0,0,25200.0,1,0,False,2018,10,True
6,6200000.0,43.4,1,2.8,20,20.0,4,False,False,False,9.5,0,15486.0,0,1,False,2018,10,True
20,3750000.0,44.6,2,2.5,5,28.3,1,False,False,False,5.7,0,15162.0,2,0,False,2018,10,True
6,6999000.0,37.0,1,3.5,7,19.0,6,False,False,False,10.0,0,3075.0,2,3,False,2018,10,True
9,4700000.0,55.4,3,2.65,5,38.5,1,False,False,False,5.9,0,9603.0,2,0,False,2018,10,True
16,6500000.0,41.8,1,3.0,16,22.1,13,False,False,False,11.3,0,8841.0,2,0,False,2018,10,True
20,7500000.0,81.4,4,2.5,9,62.8,1,False,False,False,6.1,0,15393.0,0,0,False,2018,10,True
20,5500000.0,42.8,1,2.75,14,17.12,9,False,False,False,15.7,1,15091.0,0,1,True,2018,10,True
13,7890000.0,90.4,3,2.65,17,48.5,13,False,False,False,20.0,0,15997.0,1,3,False,2018,10,True
4,3305000.0,39.2,1,2.65,19,17.0,2,False,False,False,9.0,0,15186.0,0,0,False,2018,10,True
10,8500000.0,64.0,2,2.8,25,40.2,4,False,False,False,9.6,0,12398.0,3,0,False,2018,10,True
8,2600000.0,40.5,1,2.6,9,18.6,9,False,False,False,13.5,0,13096.5,0,0,False,2018,10,False
19,13990000.0,115.3,4,2.82,20,64.1,5,False,False,False,14.7,1,11903.0,1,0,False,2018,10,True
14,5835000.0,35.7,1,2.7,22,14.0,11,False,False,False,10.0,2,13118.0,1,0,False,2018,10,True
17,12399000.0,63.4,2,2.65,16,32.5,7,False,False,False,9.1,0,12650.0,1,0,False,2018,10,True
12,6950000.0,52.2,1,3.88,5,24.0,1,False,False,False,13.0,0,3613.0,1,3,True,2018,10,True
11,3800000.0,34.6,1,2.55,12,17.4,10,False,False,False,6.3,0,9555.0,1,0,False,2018,10,True
0,8000000.0,74.7,2,2.75,12,38.4,2,False,False,False,14.3,4,15091.0,0,1,True,2018,10,True
20,4800000.0,62.5,3,2.6,9,45.4,9,False,False,False,6.2,0,10813.0,0,0,False,2018,10,True
8,3790000.0,60.0,3,2.65,5,38.0,3,False,False,False,9.0,1,13096.5,0,0,False,2018,10,False
3,2520000.0,44.84,2,2.65,12,40.0,8,False,False,False,12.85,0,13096.5,0,0,False,2018,10,False
10,4000000.0,41.0,1,2.8,18,14.0,1,False,False,False,15.0,0,14217.0,0,0,True,2018,10,True
11,2570000.0,31.0,1,2.5,5,17.0,5,False,False,False,6.4,1,13096.5,0,0,False,2018,10,False
6,3850000.0,43.0,2,2.9,5,27.0,1,False,False,False,5.5,0,12991.0,3,0,True,2018,10,True
0,5450000.0,60.16,4,2.65,5,46.4,4,False,False,False,7.2,3,13413.0,1,1,True,2018,10,True
14,5500000.0,53.1,2,2.65,24,24.0,2,False,False,False,15.0,0,19247.0,0,1,True,2018,10,False
20,9990000.0,103.0,3,2.65,22,56.2,2,False,False,False,19.3,0,14445.0,0,0,False,2018,10,True
19,16800000.0,78.8,2,2.9,9,38.8,3,False,False,False,18.0,0,3232.0,1,1,True,2018,10,True
0,8200000.0,58.0,2,2.7,25,30.0,13,False,False,False,10.0,2,14847.0,0,0,True,2018,10,True
18,3100000.0,42.4,1,3.0,16,18.3,6,False,False,False,9.0,2,13096.5,0,0,False,2018,10,False
8,5100000.0,50.2,2,2.5,3,28.0,1,False,False,False,5.4,0,24825.0,1,0,True,2018,10,False
7,4350000.0,45.0,2,2.5,7,30.0,1,False,False,False,6.0,0,9072.0,1,0,False,2018,10,True
12,5840000.0,58.5,3,2.7,10,54.5,8,False,False,False,7.1,1,13893.0,0,0,True,2018,10,True
8,3790000.0,35.0,1,2.65,9,21.0,5,False,False,False,7.0,0,13950.0,1,0,False,2018,10,True
6,4030000.0,34.0,1,2.75,24,18.0,7,False,False,False,10.0,0,14495.0,0,0,False,2018,10,True
13,7100000.0,86.0,3,2.7,18,53.0,1,False,False,False,10.2,0,13390.0,0,1,True,2018,10,True
20,6700000.0,64.3,3,2.6,14,37.0,9,False,False,False,8.5,0,15750.0,0,1,False,2018,10,True
5,1650000.0,32.0,1,2.5,4,20.0,4,False,False,False,8.0,1,13096.5,0,0,False,2018,10,False
17,9600000.0,95.2,3,2.65,16,51.7,2,False,False,False,15.0,2,11990.0,1,0,False,2018,10,True
7,5500000.0,78.0,3,2.65,10,49.0,9,False,False,False,10.3,0,23837.0,0,2,False,2018,10,False
20,8590000.0,62.1,2,2.55,10,33.5,6,False,False,False,13.4,1,12679.0,0,0,True,2018,10,True
14,8500000.0,63.3,2,3.0,5,41.6,4,False,False,False,7.5,0,3557.0,0,0,True,2018,10,True
9,3900000.0,49.0,4,2.5,5,40.0,1,False,False,False,5.0,0,12366.0,0,0,True,2018,10,True
11,7400000.0,99.0,3,2.65,16,53.0,3,False,False,False,14.0,2,22545.0,0,1,True,2018,10,True
